machine_id,machine_type,active_time,fault_type,repair/replace_type,cost,event_type
6,Generator,221872,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,222000,,Maintenance Service,50,Service
6,Generator,222146,Cooling System,Replaced Cooling System,400,Failure
6,Generator,224575,Alternator,Replaced Alternator,700,Failure
6,Generator,225000,,Maintenance Service,50,Service
6,Generator,228000,,Maintenance Service,50,Service
6,Generator,231000,,Maintenance Service,50,Service
6,Generator,234000,,Maintenance Service,50,Service
6,Generator,235616,Cooling System,Replaced Cooling System,400,Failure
6,Generator,237000,,Maintenance Service,50,Service
6,Generator,237772,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,238340,Alternator,Replaced Alternator,700,Failure
6,Generator,240000,,Maintenance Service,50,Service
6,Generator,243000,,Maintenance Service,50,Service
6,Generator,246000,,Maintenance Service,50,Service
6,Generator,247795,Cooling System,Replaced Cooling System,400,Failure
6,Generator,249000,,Maintenance Service,50,Service
6,Generator,252000,,Maintenance Service,50,Service
6,Generator,252538,Alternator,Replaced Alternator,700,Failure
6,Generator,255000,,Maintenance Service,50,Service
6,Generator,255525,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,258000,,Maintenance Service,50,Service
6,Generator,261000,,Maintenance Service,50,Service
6,Generator,261650,Cooling System,Replaced Cooling System,400,Failure
6,Generator,264000,,Maintenance Service,50,Service
6,Generator,266420,Alternator,Replaced Alternator,700,Failure
6,Generator,267000,,Maintenance Service,50,Service
6,Generator,270000,,Maintenance Service,50,Service
6,Generator,273000,,Maintenance Service,50,Service
6,Generator,273123,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,275254,Cooling System,Replaced Cooling System,400,Failure
6,Generator,276000,,Maintenance Service,50,Service
6,Generator,279000,,Maintenance Service,50,Service
6,Generator,280152,Alternator,Replaced Alternator,700,Failure
6,Generator,282000,,Maintenance Service,50,Service
6,Generator,285000,,Maintenance Service,50,Service
6,Generator,288000,,Maintenance Service,50,Service
6,Generator,288316,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,289173,Cooling System,Replaced Cooling System,400,Failure
6,Generator,291000,,Maintenance Service,50,Service
6,Generator,293799,Alternator,Replaced Alternator,700,Failure
6,Generator,294000,,Maintenance Service,50,Service
6,Generator,297000,,Maintenance Service,50,Service
6,Generator,300000,,Maintenance Service,50,Service
6,Generator,302400,Cooling System,Replaced Cooling System,400,Failure
6,Generator,303000,,Maintenance Service,50,Service
6,Generator,304226,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,306000,,Maintenance Service,50,Service
6,Generator,307019,Alternator,Replaced Alternator,700,Failure
6,Generator,309000,,Maintenance Service,50,Service
6,Generator,312000,,Maintenance Service,50,Service
6,Generator,315000,,Maintenance Service,50,Service
6,Generator,315218,Cooling System,Replaced Cooling System,400,Failure
6,Generator,318000,,Maintenance Service,50,Service
6,Generator,320520,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,321000,,Maintenance Service,50,Service
6,Generator,321225,Alternator,Replaced Alternator,700,Failure
6,Generator,321725,Wiring Harness,Preemptive Replacement of Wiring Harness,300,Preemptive Replacement
6,Generator,324000,,Maintenance Service,50,Service
6,Generator,327000,,Maintenance Service,50,Service
6,Generator,328275,Cooling System,Replaced Cooling System,400,Failure
6,Generator,330000,,Maintenance Service,50,Service
6,Generator,333000,,Maintenance Service,50,Service
6,Generator,334452,Alternator,Replaced Alternator,700,Failure
6,Generator,335102,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,335602,Cooling System,Preemptive Replacement of Cooling System,400,Preemptive Replacement
6,Generator,336000,,Maintenance Service,50,Service
6,Generator,339000,,Maintenance Service,50,Service
6,Generator,342000,,Maintenance Service,50,Service
6,Generator,345000,,Maintenance Service,50,Service
6,Generator,346184,Cooling System,Replaced Cooling System,400,Failure
6,Generator,346684,Cooling System,Preemptive Replacement of Cooling System,400,Preemptive Replacement
6,Generator,348000,,Maintenance Service,50,Service
6,Generator,348199,Alternator,Replaced Alternator,700,Failure
6,Generator,351000,,Maintenance Service,50,Service
6,Generator,351748,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,354000,,Maintenance Service,50,Service
6,Generator,357000,,Maintenance Service,50,Service
6,Generator,357568,Cooling System,Replaced Cooling System,400,Failure
6,Generator,360000,,Maintenance Service,50,Service
6,Generator,362184,Alternator,Replaced Alternator,700,Failure
6,Generator,363000,,Maintenance Service,50,Service
6,Generator,366000,,Maintenance Service,50,Service
6,Generator,367657,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,369000,,Maintenance Service,50,Service
6,Generator,370510,Cooling System,Replaced Cooling System,400,Failure
6,Generator,372000,,Maintenance Service,50,Service
6,Generator,375000,,Maintenance Service,50,Service
6,Generator,376210,Alternator,Replaced Alternator,700,Failure
6,Generator,378000,,Maintenance Service,50,Service
6,Generator,381000,,Maintenance Service,50,Service
6,Generator,383508,Cooling System,Replaced Cooling System,400,Failure
6,Generator,383819,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,384000,,Maintenance Service,50,Service
6,Generator,387000,,Maintenance Service,50,Service
6,Generator,390000,,Maintenance Service,50,Service
6,Generator,390732,Alternator,Replaced Alternator,700,Failure
6,Generator,393000,,Maintenance Service,50,Service
6,Generator,396000,,Maintenance Service,50,Service
6,Generator,396572,Cooling System,Replaced Cooling System,400,Failure
6,Generator,399000,,Maintenance Service,50,Service
6,Generator,400303,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,402000,,Maintenance Service,50,Service
6,Generator,404092,Alternator,Replaced Alternator,700,Failure
6,Generator,405000,,Maintenance Service,50,Service
6,Generator,408000,,Maintenance Service,50,Service
6,Generator,410831,Cooling System,Replaced Cooling System,400,Failure
6,Generator,411000,,Maintenance Service,50,Service
6,Generator,414000,,Maintenance Service,50,Service
6,Generator,417000,,Maintenance Service,50,Service
6,Generator,417628,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,417790,Alternator,Replaced Alternator,700,Failure
6,Generator,420000,,Maintenance Service,50,Service
6,Generator,423000,,Maintenance Service,50,Service
6,Generator,423894,Cooling System,Replaced Cooling System,400,Failure
6,Generator,426000,,Maintenance Service,50,Service
6,Generator,429000,,Maintenance Service,50,Service
6,Generator,432000,,Maintenance Service,50,Service
6,Generator,432948,Alternator,Replaced Alternator,700,Failure
6,Generator,434178,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,435000,,Maintenance Service,50,Service
6,Generator,436740,Cooling System,Replaced Cooling System,400,Failure
6,Generator,438000,,Maintenance Service,50,Service
6,Generator,441000,,Maintenance Service,50,Service
6,Generator,444000,,Maintenance Service,50,Service
6,Generator,446880,Alternator,Replaced Alternator,700,Failure
6,Generator,447000,,Maintenance Service,50,Service
6,Generator,449226,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,450000,,Maintenance Service,50,Service
6,Generator,450280,Cooling System,Replaced Cooling System,400,Failure
6,Generator,453000,,Maintenance Service,50,Service
6,Generator,456000,,Maintenance Service,50,Service
6,Generator,459000,,Maintenance Service,50,Service
6,Generator,459750,Alternator,Replaced Alternator,700,Failure
6,Generator,462000,,Maintenance Service,50,Service
6,Generator,463959,Cooling System,Replaced Cooling System,400,Failure
6,Generator,464889,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,465000,,Maintenance Service,50,Service
6,Generator,468000,,Maintenance Service,50,Service
6,Generator,471000,,Maintenance Service,50,Service
6,Generator,474000,,Maintenance Service,50,Service
6,Generator,474118,Alternator,Replaced Alternator,700,Failure
6,Generator,476677,Cooling System,Replaced Cooling System,400,Failure
6,Generator,477000,,Maintenance Service,50,Service
6,Generator,480000,,Maintenance Service,50,Service
6,Generator,481997,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,483000,,Maintenance Service,50,Service
6,Generator,486000,,Maintenance Service,50,Service
6,Generator,489000,,Maintenance Service,50,Service
6,Generator,489370,Alternator,Replaced Alternator,700,Failure
6,Generator,489612,Cooling System,Replaced Cooling System,400,Failure
6,Generator,492000,,Maintenance Service,50,Service
6,Generator,495000,,Maintenance Service,50,Service
6,Generator,498000,,Maintenance Service,50,Service
6,Generator,498481,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,501000,,Maintenance Service,50,Service
6,Generator,503049,Cooling System,Replaced Cooling System,400,Failure
6,Generator,503095,Alternator,Replaced Alternator,700,Failure
6,Generator,503595,Cooling System,Preemptive Replacement of Cooling System,400,Preemptive Replacement
6,Generator,504000,,Maintenance Service,50,Service
6,Generator,507000,,Maintenance Service,50,Service
6,Generator,510000,,Maintenance Service,50,Service
6,Generator,513000,,Maintenance Service,50,Service
6,Generator,514594,Cooling System,Replaced Cooling System,400,Failure
6,Generator,514873,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,516000,,Maintenance Service,50,Service
6,Generator,517558,Alternator,Replaced Alternator,700,Failure
6,Generator,519000,,Maintenance Service,50,Service
6,Generator,522000,,Maintenance Service,50,Service
6,Generator,525000,,Maintenance Service,50,Service
6,Generator,527059,Cooling System,Replaced Cooling System,400,Failure
6,Generator,528000,,Maintenance Service,50,Service
6,Generator,530994,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,531000,,Maintenance Service,50,Service
6,Generator,531494,Wiring Harness,Preemptive Replacement of Wiring Harness,300,Preemptive Replacement
6,Generator,531792,Alternator,Replaced Alternator,700,Failure
6,Generator,534000,,Maintenance Service,50,Service
6,Generator,537000,,Maintenance Service,50,Service
6,Generator,540000,,Maintenance Service,50,Service
6,Generator,540105,Cooling System,Replaced Cooling System,400,Failure
6,Generator,543000,,Maintenance Service,50,Service
6,Generator,545176,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,545676,Alternator,Preemptive Replacement of Alternator,700,Preemptive Replacement
6,Generator,546000,,Maintenance Service,50,Service
6,Generator,549000,,Maintenance Service,50,Service
6,Generator,552000,,Maintenance Service,50,Service
6,Generator,553211,Cooling System,Replaced Cooling System,400,Failure
6,Generator,555000,,Maintenance Service,50,Service
6,Generator,558000,,Maintenance Service,50,Service
6,Generator,558814,Alternator,Replaced Alternator,700,Failure
6,Generator,560592,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,561000,,Maintenance Service,50,Service
6,Generator,564000,,Maintenance Service,50,Service
6,Generator,565153,Cooling System,Replaced Cooling System,400,Failure
6,Generator,567000,,Maintenance Service,50,Service
6,Generator,570000,,Maintenance Service,50,Service
6,Generator,573000,,Maintenance Service,50,Service
6,Generator,573713,Alternator,Replaced Alternator,700,Failure
6,Generator,576000,,Maintenance Service,50,Service
6,Generator,576413,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,578492,Cooling System,Replaced Cooling System,400,Failure
6,Generator,579000,,Maintenance Service,50,Service
6,Generator,582000,,Maintenance Service,50,Service
6,Generator,585000,,Maintenance Service,50,Service
6,Generator,587392,Alternator,Replaced Alternator,700,Failure
6,Generator,588000,,Maintenance Service,50,Service
6,Generator,590864,Cooling System,Replaced Cooling System,400,Failure
6,Generator,591000,,Maintenance Service,50,Service
6,Generator,592831,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,594000,,Maintenance Service,50,Service
6,Generator,597000,,Maintenance Service,50,Service
6,Generator,600000,,Maintenance Service,50,Service
6,Generator,601300,Alternator,Replaced Alternator,700,Failure
6,Generator,603000,,Maintenance Service,50,Service
6,Generator,603836,Cooling System,Replaced Cooling System,400,Failure
6,Generator,606000,,Maintenance Service,50,Service
6,Generator,609000,,Maintenance Service,50,Service
6,Generator,609354,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,612000,,Maintenance Service,50,Service
6,Generator,615000,,Maintenance Service,50,Service
6,Generator,615456,Alternator,Replaced Alternator,700,Failure
6,Generator,617498,Cooling System,Replaced Cooling System,400,Failure
6,Generator,618000,,Maintenance Service,50,Service
6,Generator,621000,,Maintenance Service,50,Service
6,Generator,624000,,Maintenance Service,50,Service
6,Generator,625882,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,627000,,Maintenance Service,50,Service
6,Generator,629821,Alternator,Replaced Alternator,700,Failure
6,Generator,630000,,Maintenance Service,50,Service
6,Generator,630149,Cooling System,Replaced Cooling System,400,Failure
6,Generator,633000,,Maintenance Service,50,Service
6,Generator,636000,,Maintenance Service,50,Service
6,Generator,639000,,Maintenance Service,50,Service
6,Generator,641826,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,642000,,Maintenance Service,50,Service
6,Generator,643110,Cooling System,Replaced Cooling System,400,Failure
6,Generator,644479,Alternator,Replaced Alternator,700,Failure
6,Generator,644979,Wiring Harness,Preemptive Replacement of Wiring Harness,300,Preemptive Replacement
6,Generator,645000,,Maintenance Service,50,Service
6,Generator,648000,,Maintenance Service,50,Service
6,Generator,651000,,Maintenance Service,50,Service
6,Generator,654000,,Maintenance Service,50,Service
6,Generator,655930,Cooling System,Replaced Cooling System,400,Failure
6,Generator,657000,,Maintenance Service,50,Service
6,Generator,658390,Alternator,Replaced Alternator,700,Failure
6,Generator,658970,Wiring Harness,Replaced Wiring Harness,300,Failure
6,Generator,660000,,Maintenance Service,50,Service
6,Generator,663000,,Maintenance Service,50,Service
6,Generator,666000,,Maintenance Service,50,Service
6,Generator,668694,Cooling System,Replaced Cooling System,400,Failure
6,Generator,669000,,Maintenance Service,50,Service
